[DEBUG] IP deste peer: 127.0.0.1, porta: 5001
[DEBUG] Lista bruta de vizinhos: 127.0.0.1:5000
[DEBUG] Lista final de vizinhos: [('127.0.0.1', 5000)]
[DEBUG] Modo seed: False
[Servidor] Ouvindo em 127.0.0.1:5001
[Cliente] Conectado a 127.0.0.1:5000
[Cliente] Bloco 1141 recebido de 127.0.0.1:5000 (6921/20480)
[Cliente] Bloco 17005 recebido de 127.0.0.1:5000 (6922/20480)
[Cliente] Bloco 1681 recebido de 127.0.0.1:5000 (6923/20480)
[Cliente] Bloco 15475 recebido de 127.0.0.1:5000 (6924/20480)
[Cliente] Bloco 17920 recebido de 127.0.0.1:5000 (6925/20480)
[Cliente] Bloco 4306 recebido de 127.0.0.1:5000 (6926/20480)
[Cliente] Bloco 12715 recebido de 127.0.0.1:5000 (6927/20480)
[Cliente] Bloco 14627 recebido de 127.0.0.1:5000 (6928/20480)
[Cliente] Bloco 10499 recebido de 127.0.0.1:5000 (6929/20480)
[Cliente] Bloco 3258 recebido de 127.0.0.1:5000 (6930/20480)
[Cliente] Bloco 11329 recebido de 127.0.0.1:5000 (6931/20480)
[Cliente] Bloco 5110 recebido de 127.0.0.1:5000 (6932/20480)
[Cliente] Bloco 1024 recebido de 127.0.0.1:5000 (6933/20480)
[Cliente] Bloco 18180 recebido de 127.0.0.1:5000 (6934/20480)
[Cliente] Bloco 10248 recebido de 127.0.0.1:5000 (6935/20480)
[Cliente] Bloco 16419 recebido de 127.0.0.1:5000 (6936/20480)
[Cliente] Bloco 1261 recebido de 127.0.0.1:5000 (6937/20480)
[Cliente] Bloco 14481 recebido de 127.0.0.1:5000 (6938/20480)
[Cliente] Bloco 13116 recebido de 127.0.0.1:5000 (6939/20480)
[Cliente] Bloco 15348 recebido de 127.0.0.1:5000 (6940/20480)
[Cliente] Bloco 19554 recebido de 127.0.0.1:5000 (6941/20480)
[Cliente] Bloco 13849 recebido de 127.0.0.1:5000 (6942/20480)
[Cliente] Bloco 6870 recebido de 127.0.0.1:5000 (6943/20480)
[Cliente] Bloco 18464 recebido de 127.0.0.1:5000 (6944/20480)
[Cliente] Bloco 8695 recebido de 127.0.0.1:5000 (6945/20480)
[Cliente] Bloco 1357 recebido de 127.0.0.1:5000 (6946/20480)
[Cliente] Bloco 10426 recebido de 127.0.0.1:5000 (6947/20480)
[Cliente] Bloco 1420 recebido de 127.0.0.1:5000 (6948/20480)
[Cliente] Bloco 9959 recebido de 127.0.0.1:5000 (6949/20480)
[Cliente] Bloco 4710 recebido de 127.0.0.1:5000 (6950/20480)
[Cliente] Bloco 17115 recebido de 127.0.0.1:5000 (6951/20480)
[Cliente] Bloco 20084 recebido de 127.0.0.1:5000 (6952/20480)
[Cliente] Bloco 7112 recebido de 127.0.0.1:5000 (6953/20480)
[Cliente] Bloco 3905 recebido de 127.0.0.1:5000 (6954/20480)
[Cliente] Bloco 20104 recebido de 127.0.0.1:5000 (6955/20480)
[Cliente] Bloco 19715 recebido de 127.0.0.1:5000 (6956/20480)
[Cliente] Bloco 2065 recebido de 127.0.0.1:5000 (6957/20480)
[Cliente] Bloco 16299 recebido de 127.0.0.1:5000 (6958/20480)
[Cliente] Bloco 193 recebido de 127.0.0.1:5000 (6959/20480)
[Cliente] Bloco 1680 recebido de 127.0.0.1:5000 (6960/20480)
[Cliente] Bloco 8416 recebido de 127.0.0.1:5000 (6961/20480)
[Cliente] Bloco 17650 recebido de 127.0.0.1:5000 (6962/20480)
[Cliente] Bloco 1620 recebido de 127.0.0.1:5000 (6963/20480)
[Cliente] Bloco 16024 recebido de 127.0.0.1:5000 (6964/20480)
[Cliente] Bloco 5967 recebido de 127.0.0.1:5000 (6965/20480)
[Cliente] Bloco 3691 recebido de 127.0.0.1:5000 (6966/20480)
[Cliente] Bloco 1967 recebido de 127.0.0.1:5000 (6967/20480)
[Cliente] Bloco 18012 recebido de 127.0.0.1:5000 (6968/20480)
[Cliente] Bloco 907 recebido de 127.0.0.1:5000 (6969/20480)
[Cliente] Bloco 6240 recebido de 127.0.0.1:5000 (6970/20480)
[Cliente] Bloco 16894 recebido de 127.0.0.1:5000 (6971/20480)
[Cliente] Bloco 6381 recebido de 127.0.0.1:5000 (6972/20480)
[Cliente] Bloco 11765 recebido de 127.0.0.1:5000 (6973/20480)
[Cliente] Bloco 17474 recebido de 127.0.0.1:5000 (6974/20480)
[Cliente] Bloco 2327 recebido de 127.0.0.1:5000 (6975/20480)
[Cliente] Bloco 5446 recebido de 127.0.0.1:5000 (6976/20480)
[Cliente] Bloco 15108 recebido de 127.0.0.1:5000 (6977/20480)
[Cliente] Bloco 9384 recebido de 127.0.0.1:5000 (6978/20480)
[Cliente] Bloco 10287 recebido de 127.0.0.1:5000 (6979/20480)
[Cliente] Bloco 3739 recebido de 127.0.0.1:5000 (6980/20480)
[Cliente] Bloco 990 recebido de 127.0.0.1:5000 (6981/20480)
[Cliente] Bloco 19690 recebido de 127.0.0.1:5000 (6982/20480)
[Cliente] Bloco 13961 recebido de 127.0.0.1:5000 (6983/20480)
[Cliente] Bloco 14195 recebido de 127.0.0.1:5000 (6984/20480)
[Cliente] Bloco 606 recebido de 127.0.0.1:5000 (6985/20480)
[Cliente] Bloco 13432 recebido de 127.0.0.1:5000 (6986/20480)
[Cliente] Bloco 2354 recebido de 127.0.0.1:5000 (6987/20480)
[Cliente] Bloco 12312 recebido de 127.0.0.1:5000 (6988/20480)
[Cliente] Bloco 13035 recebido de 127.0.0.1:5000 (6989/20480)
[Cliente] Bloco 20335 recebido de 127.0.0.1:5000 (6990/20480)
[Cliente] Bloco 9195 recebido de 127.0.0.1:5000 (6991/20480)
[Cliente] Bloco 7448 recebido de 127.0.0.1:5000 (6992/20480)
[Cliente] Bloco 20292 recebido de 127.0.0.1:5000 (6993/20480)
[Cliente] Bloco 19679 recebido de 127.0.0.1:5000 (6994/20480)
[Cliente] Bloco 12502 recebido de 127.0.0.1:5000 (6995/20480)
[Cliente] Bloco 15372 recebido de 127.0.0.1:5000 (6996/20480)
[Cliente] Bloco 6873 recebido de 127.0.0.1:5000 (6997/20480)
[Cliente] Bloco 20120 recebido de 127.0.0.1:5000 (6998/20480)
[Cliente] Bloco 6703 recebido de 127.0.0.1:5000 (6999/20480)
[Cliente] Bloco 2173 recebido de 127.0.0.1:5000 (7000/20480)
[Cliente] Bloco 3896 recebido de 127.0.0.1:5000 (7001/20480)
[Cliente] Bloco 18895 recebido de 127.0.0.1:5000 (7002/20480)
[Cliente] Bloco 9751 recebido de 127.0.0.1:5000 (7003/20480)
[Cliente] Bloco 12346 recebido de 127.0.0.1:5000 (7004/20480)
[Cliente] Bloco 12442 recebido de 127.0.0.1:5000 (7005/20480)
[Cliente] Bloco 11077 recebido de 127.0.0.1:5000 (7006/20480)
[Cliente] Bloco 7148 recebido de 127.0.0.1:5000 (7007/20480)
[Cliente] Bloco 9240 recebido de 127.0.0.1:5000 (7008/20480)
[Cliente] Bloco 19059 recebido de 127.0.0.1:5000 (7009/20480)
[Cliente] Bloco 17831 recebido de 127.0.0.1:5000 (7010/20480)
[Cliente] Bloco 17832 recebido de 127.0.0.1:5000 (7011/20480)
[Cliente] Bloco 15498 recebido de 127.0.0.1:5000 (7012/20480)
[Cliente] Bloco 5317 recebido de 127.0.0.1:5000 (7013/20480)
[Cliente] Bloco 2357 recebido de 127.0.0.1:5000 (7014/20480)
[Cliente] Bloco 8408 recebido de 127.0.0.1:5000 (7015/20480)
[Cliente] Bloco 7770 recebido de 127.0.0.1:5000 (7016/20480)
[Cliente] Bloco 18410 recebido de 127.0.0.1:5000 (7017/20480)
[Cliente] Bloco 8281 recebido de 127.0.0.1:5000 (7018/20480)
[Cliente] Bloco 2921 recebido de 127.0.0.1:5000 (7019/20480)
[Cliente] Bloco 7444 recebido de 127.0.0.1:5000 (7020/20480)
[Cliente] Bloco 12859 recebido de 127.0.0.1:5000 (7021/20480)
[Cliente] Bloco 4528 recebido de 127.0.0.1:5000 (7022/20480)
[Cliente] Bloco 15625 recebido de 127.0.0.1:5000 (7023/20480)
[Cliente] Bloco 1080 recebido de 127.0.0.1:5000 (7024/20480)
[Cliente] Bloco 1385 recebido de 127.0.0.1:5000 (7025/20480)
[Cliente] Bloco 16947 recebido de 127.0.0.1:5000 (7026/20480)
[Cliente] Bloco 18958 recebido de 127.0.0.1:5000 (7027/20480)
[Cliente] Bloco 14362 recebido de 127.0.0.1:5000 (7028/20480)
[Cliente] Bloco 9928 recebido de 127.0.0.1:5000 (7029/20480)
[Cliente] Bloco 16380 recebido de 127.0.0.1:5000 (7030/20480)
[Cliente] Bloco 6376 recebido de 127.0.0.1:5000 (7031/20480)
[Cliente] Bloco 3076 recebido de 127.0.0.1:5000 (7032/20480)
[Cliente] Bloco 13001 recebido de 127.0.0.1:5000 (7033/20480)
[Cliente] Bloco 5455 recebido de 127.0.0.1:5000 (7034/20480)
[Cliente] Bloco 2105 recebido de 127.0.0.1:5000 (7035/20480)
[Cliente] Bloco 5045 recebido de 127.0.0.1:5000 (7036/20480)
[Cliente] Bloco 12414 recebido de 127.0.0.1:5000 (7037/20480)
[Cliente] Bloco 7851 recebido de 127.0.0.1:5000 (7038/20480)
[Cliente] Bloco 3969 recebido de 127.0.0.1:5000 (7039/20480)
[Cliente] Bloco 14265 recebido de 127.0.0.1:5000 (7040/20480)
[Cliente] Bloco 10206 recebido de 127.0.0.1:5000 (7041/20480)
[Cliente] Bloco 10060 recebido de 127.0.0.1:5000 (7042/20480)
[Cliente] Bloco 14293 recebido de 127.0.0.1:5000 (7043/20480)
[Cliente] Bloco 8824 recebido de 127.0.0.1:5000 (7044/20480)
[Cliente] Bloco 13887 recebido de 127.0.0.1:5000 (7045/20480)
[Cliente] Bloco 8231 recebido de 127.0.0.1:5000 (7046/20480)
[Cliente] Bloco 20134 recebido de 127.0.0.1:5000 (7047/20480)
[Cliente] Bloco 4855 recebido de 127.0.0.1:5000 (7048/20480)
[Cliente] Bloco 17246 recebido de 127.0.0.1:5000 (7049/20480)
[Cliente] Bloco 4649 recebido de 127.0.0.1:5000 (7050/20480)
[Cliente] Bloco 16955 recebido de 127.0.0.1:5000 (7051/20480)
[Cliente] Bloco 19255 recebido de 127.0.0.1:5000 (7052/20480)
[Cliente] Bloco 7446 recebido de 127.0.0.1:5000 (7053/20480)
[Cliente] Bloco 17712 recebido de 127.0.0.1:5000 (7054/20480)
[Cliente] Bloco 19125 recebido de 127.0.0.1:5000 (7055/20480)
[Cliente] Bloco 18878 recebido de 127.0.0.1:5000 (7056/20480)
[Cliente] Bloco 4509 recebido de 127.0.0.1:5000 (7057/20480)
[Cliente] Bloco 9267 recebido de 127.0.0.1:5000 (7058/20480)
[Cliente] Bloco 19812 recebido de 127.0.0.1:5000 (7059/20480)
[Cliente] Bloco 7733 recebido de 127.0.0.1:5000 (7060/20480)
[Cliente] Bloco 1521 recebido de 127.0.0.1:5000 (7061/20480)
[Cliente] Bloco 14246 recebido de 127.0.0.1:5000 (7062/20480)
[Cliente] Bloco 5702 recebido de 127.0.0.1:5000 (7063/20480)
[Cliente] Bloco 4572 recebido de 127.0.0.1:5000 (7064/20480)
[Cliente] Bloco 18457 recebido de 127.0.0.1:5000 (7065/20480)
[Cliente] Bloco 1855 recebido de 127.0.0.1:5000 (7066/20480)
[Cliente] Bloco 14460 recebido de 127.0.0.1:5000 (7067/20480)
[Cliente] Bloco 12481 recebido de 127.0.0.1:5000 (7068/20480)
[Cliente] Bloco 7548 recebido de 127.0.0.1:5000 (7069/20480)
[Cliente] Bloco 348 recebido de 127.0.0.1:5000 (7070/20480)
[Cliente] Bloco 11430 recebido de 127.0.0.1:5000 (7071/20480)
[Cliente] Bloco 7296 recebido de 127.0.0.1:5000 (7072/20480)
[Cliente] Bloco 11428 recebido de 127.0.0.1:5000 (7073/20480)
[Cliente] Bloco 4590 recebido de 127.0.0.1:5000 (7074/20480)
[Cliente] Bloco 8374 recebido de 127.0.0.1:5000 (7075/20480)
[Cliente] Bloco 4778 recebido de 127.0.0.1:5000 (7076/20480)
[Cliente] Bloco 968 recebido de 127.0.0.1:5000 (7077/20480)
[Cliente] Bloco 16960 recebido de 127.0.0.1:5000 (7078/20480)
[Cliente] Bloco 230 recebido de 127.0.0.1:5000 (7079/20480)
[Cliente] Bloco 5990 recebido de 127.0.0.1:5000 (7080/20480)
[Cliente] Bloco 9567 recebido de 127.0.0.1:5000 (7081/20480)
[Cliente] Bloco 11917 recebido de 127.0.0.1:5000 (7082/20480)
[Cliente] Bloco 5551 recebido de 127.0.0.1:5000 (7083/20480)
[Cliente] Bloco 4069 recebido de 127.0.0.1:5000 (7084/20480)
[Cliente] Bloco 12195 recebido de 127.0.0.1:5000 (7085/20480)
[Cliente] Bloco 3542 recebido de 127.0.0.1:5000 (7086/20480)
[Cliente] Bloco 9791 recebido de 127.0.0.1:5000 (7087/20480)
[Cliente] Bloco 5340 recebido de 127.0.0.1:5000 (7088/20480)
[Cliente] Bloco 1071 recebido de 127.0.0.1:5000 (7089/20480)
[Cliente] Bloco 1258 recebido de 127.0.0.1:5000 (7090/20480)
[Cliente] Bloco 15600 recebido de 127.0.0.1:5000 (7091/20480)
[Cliente] Bloco 16548 recebido de 127.0.0.1:5000 (7092/20480)
[Cliente] Bloco 16621 recebido de 127.0.0.1:5000 (7093/20480)
[Cliente] Bloco 2556 recebido de 127.0.0.1:5000 (7094/20480)
[Cliente] Bloco 8781 recebido de 127.0.0.1:5000 (7095/20480)
[Cliente] Bloco 1269 recebido de 127.0.0.1:5000 (7096/20480)
[Cliente] Bloco 14021 recebido de 127.0.0.1:5000 (7097/20480)
[Cliente] Bloco 16356 recebido de 127.0.0.1:5000 (7098/20480)
[Cliente] Bloco 1758 recebido de 127.0.0.1:5000 (7099/20480)
[Cliente] Bloco 3633 recebido de 127.0.0.1:5000 (7100/20480)
[Cliente] Bloco 13247 recebido de 127.0.0.1:5000 (7101/20480)
[Cliente] Bloco 10852 recebido de 127.0.0.1:5000 (7102/20480)
[Cliente] Bloco 9221 recebido de 127.0.0.1:5000 (7103/20480)
[Cliente] Bloco 13946 recebido de 127.0.0.1:5000 (7104/20480)
[Cliente] Bloco 11364 recebido de 127.0.0.1:5000 (7105/20480)
[Cliente] Bloco 14714 recebido de 127.0.0.1:5000 (7106/20480)
[Cliente] Bloco 13339 recebido de 127.0.0.1:5000 (7107/20480)
[Cliente] Bloco 9368 recebido de 127.0.0.1:5000 (7108/20480)
[Cliente] Bloco 11282 recebido de 127.0.0.1:5000 (7109/20480)
[Cliente] Bloco 17977 recebido de 127.0.0.1:5000 (7110/20480)
[Cliente] Bloco 8286 recebido de 127.0.0.1:5000 (7111/20480)
[Cliente] Bloco 14762 recebido de 127.0.0.1:5000 (7112/20480)
[Cliente] Bloco 13745 recebido de 127.0.0.1:5000 (7113/20480)
[Cliente] Bloco 3192 recebido de 127.0.0.1:5000 (7114/20480)
[Cliente] Bloco 19999 recebido de 127.0.0.1:5000 (7115/20480)
[Cliente] Bloco 13571 recebido de 127.0.0.1:5000 (7116/20480)
[Cliente] Bloco 3956 recebido de 127.0.0.1:5000 (7117/20480)
[Cliente] Bloco 992 recebido de 127.0.0.1:5000 (7118/20480)
[Cliente] Bloco 9220 recebido de 127.0.0.1:5000 (7119/20480)
[Cliente] Bloco 3853 recebido de 127.0.0.1:5000 (7120/20480)
[Cliente] Bloco 7013 recebido de 127.0.0.1:5000 (7121/20480)
[Cliente] Bloco 19156 recebido de 127.0.0.1:5000 (7122/20480)
[Cliente] Bloco 13290 recebido de 127.0.0.1:5000 (7123/20480)
[Cliente] Bloco 4575 recebido de 127.0.0.1:5000 (7124/20480)
[Cliente] Bloco 15992 recebido de 127.0.0.1:5000 (7125/20480)
[Cliente] Bloco 110 recebido de 127.0.0.1:5000 (7126/20480)
[Cliente] Bloco 14905 recebido de 127.0.0.1:5000 (7127/20480)
[Cliente] Bloco 16539 recebido de 127.0.0.1:5000 (7128/20480)
[Cliente] Bloco 434 recebido de 127.0.0.1:5000 (7129/20480)
[Cliente] Bloco 20044 recebido de 127.0.0.1:5000 (7130/20480)
[Cliente] Bloco 9303 recebido de 127.0.0.1:5000 (7131/20480)
[Cliente] Bloco 17409 recebido de 127.0.0.1:5000 (7132/20480)
[Cliente] Bloco 10701 recebido de 127.0.0.1:5000 (7133/20480)
[Cliente] Bloco 16603 recebido de 127.0.0.1:5000 (7134/20480)
[Cliente] Bloco 2251 recebido de 127.0.0.1:5000 (7135/20480)
[Cliente] Bloco 8074 recebido de 127.0.0.1:5000 (7136/20480)
[Cliente] Bloco 9435 recebido de 127.0.0.1:5000 (7137/20480)
[Cliente] Bloco 5190 recebido de 127.0.0.1:5000 (7138/20480)
[Cliente] Bloco 11577 recebido de 127.0.0.1:5000 (7139/20480)
[Cliente] Bloco 10276 recebido de 127.0.0.1:5000 (7140/20480)
[Cliente] Bloco 5181 recebido de 127.0.0.1:5000 (7141/20480)
[Cliente] Bloco 9813 recebido de 127.0.0.1:5000 (7142/20480)
[Cliente] Bloco 18336 recebido de 127.0.0.1:5000 (7143/20480)
[Cliente] Bloco 10092 recebido de 127.0.0.1:5000 (7144/20480)
[Cliente] Bloco 19676 recebido de 127.0.0.1:5000 (7145/20480)
[Cliente] Bloco 17263 recebido de 127.0.0.1:5000 (7146/20480)
[Cliente] Bloco 12570 recebido de 127.0.0.1:5000 (7147/20480)
[Cliente] Bloco 13351 recebido de 127.0.0.1:5000 (7148/20480)
[Cliente] Bloco 15061 recebido de 127.0.0.1:5000 (7149/20480)
[Cliente] Bloco 9197 recebido de 127.0.0.1:5000 (7150/20480)
[Cliente] Bloco 11272 recebido de 127.0.0.1:5000 (7151/20480)
[Cliente] Bloco 13226 recebido de 127.0.0.1:5000 (7152/20480)
[Cliente] Bloco 11995 recebido de 127.0.0.1:5000 (7153/20480)
[Cliente] Bloco 10420 recebido de 127.0.0.1:5000 (7154/20480)
[Cliente] Bloco 7172 recebido de 127.0.0.1:5000 (7155/20480)
[Cliente] Bloco 13276 recebido de 127.0.0.1:5000 (7156/20480)
[Cliente] Bloco 796 recebido de 127.0.0.1:5000 (7157/20480)
[Cliente] Bloco 1311 recebido de 127.0.0.1:5000 (7158/20480)
[Cliente] Bloco 9490 recebido de 127.0.0.1:5000 (7159/20480)
[Cliente] Bloco 14826 recebido de 127.0.0.1:5000 (7160/20480)
[Cliente] Bloco 14740 recebido de 127.0.0.1:5000 (7161/20480)
[Cliente] Bloco 12743 recebido de 127.0.0.1:5000 (7162/20480)
[Cliente] Bloco 8655 recebido de 127.0.0.1:5000 (7163/20480)
[Cliente] Bloco 20289 recebido de 127.0.0.1:5000 (7164/20480)
[Cliente] Bloco 16284 recebido de 127.0.0.1:5000 (7165/20480)
[Cliente] Bloco 16537 recebido de 127.0.0.1:5000 (7166/20480)
[Cliente] Bloco 12575 recebido de 127.0.0.1:5000 (7167/20480)
[Cliente] Bloco 1946 recebido de 127.0.0.1:5000 (7168/20480)
[Cliente] Bloco 38 recebido de 127.0.0.1:5000 (7169/20480)
[Cliente] Bloco 2010 recebido de 127.0.0.1:5000 (7170/20480)
[Cliente] Bloco 17601 recebido de 127.0.0.1:5000 (7171/20480)
[Cliente] Bloco 13820 recebido de 127.0.0.1:5000 (7172/20480)
[Cliente] Bloco 10885 recebido de 127.0.0.1:5000 (7173/20480)
[Cliente] Bloco 8342 recebido de 127.0.0.1:5000 (7174/20480)
[Cliente] Bloco 20304 recebido de 127.0.0.1:5000 (7175/20480)
[Cliente] Bloco 20319 recebido de 127.0.0.1:5000 (7176/20480)
[Cliente] Bloco 7434 recebido de 127.0.0.1:5000 (7177/20480)
[Cliente] Bloco 16482 recebido de 127.0.0.1:5000 (7178/20480)
[Cliente] Bloco 8733 recebido de 127.0.0.1:5000 (7179/20480)
[Cliente] Bloco 7987 recebido de 127.0.0.1:5000 (7180/20480)
[Cliente] Bloco 7672 recebido de 127.0.0.1:5000 (7181/20480)
[Cliente] Bloco 3837 recebido de 127.0.0.1:5000 (7182/20480)
[Cliente] Bloco 3111 recebido de 127.0.0.1:5000 (7183/20480)
[Cliente] Bloco 7740 recebido de 127.0.0.1:5000 (7184/20480)
[Cliente] Bloco 41 recebido de 127.0.0.1:5000 (7185/20480)
[Cliente] Bloco 15844 recebido de 127.0.0.1:5000 (7186/20480)
[Cliente] Bloco 20453 recebido de 127.0.0.1:5000 (7187/20480)
[Cliente] Bloco 17129 recebido de 127.0.0.1:5000 (7188/20480)
[Cliente] Bloco 8677 recebido de 127.0.0.1:5000 (7189/20480)
[Cliente] Bloco 1618 recebido de 127.0.0.1:5000 (7190/20480)
[Cliente] Bloco 17569 recebido de 127.0.0.1:5000 (7191/20480)
[Cliente] Bloco 18653 recebido de 127.0.0.1:5000 (7192/20480)
[Cliente] Bloco 2623 recebido de 127.0.0.1:5000 (7193/20480)
[Cliente] Bloco 10980 recebido de 127.0.0.1:5000 (7194/20480)
[Cliente] Bloco 11574 recebido de 127.0.0.1:5000 (7195/20480)
[Cliente] Bloco 4854 recebido de 127.0.0.1:5000 (7196/20480)
[Cliente] Bloco 8907 recebido de 127.0.0.1:5000 (7197/20480)
[Cliente] Bloco 16146 recebido de 127.0.0.1:5000 (7198/20480)
[Cliente] Bloco 9120 recebido de 127.0.0.1:5000 (7199/20480)
[Cliente] Bloco 12125 recebido de 127.0.0.1:5000 (7200/20480)
[Cliente] Bloco 18463 recebido de 127.0.0.1:5000 (7201/20480)
[Cliente] Bloco 3160 recebido de 127.0.0.1:5000 (7202/20480)
[Cliente] Bloco 13994 recebido de 127.0.0.1:5000 (7203/20480)
[Cliente] Bloco 13029 recebido de 127.0.0.1:5000 (7204/20480)
[Cliente] Bloco 1155 recebido de 127.0.0.1:5000 (7205/20480)
[Cliente] Bloco 9068 recebido de 127.0.0.1:5000 (7206/20480)
[Cliente] Bloco 884 recebido de 127.0.0.1:5000 (7207/20480)
[Cliente] Bloco 20220 recebido de 127.0.0.1:5000 (7208/20480)
[Cliente] Bloco 1621 recebido de 127.0.0.1:5000 (7209/20480)
[Cliente] Bloco 16928 recebido de 127.0.0.1:5000 (7210/20480)
[Cliente] Bloco 7897 recebido de 127.0.0.1:5000 (7211/20480)
[Cliente] Bloco 7963 recebido de 127.0.0.1:5000 (7212/20480)
[Cliente] Bloco 19392 recebido de 127.0.0.1:5000 (7213/20480)
[Cliente] Bloco 12921 recebido de 127.0.0.1:5000 (7214/20480)
[Cliente] Bloco 4816 recebido de 127.0.0.1:5000 (7215/20480)
[Cliente] Bloco 11215 recebido de 127.0.0.1:5000 (7216/20480)
[Cliente] Bloco 6169 recebido de 127.0.0.1:5000 (7217/20480)
[Cliente] Bloco 11963 recebido de 127.0.0.1:5000 (7218/20480)
[Cliente] Bloco 5831 recebido de 127.0.0.1:5000 (7219/20480)
[Cliente] Bloco 8637 recebido de 127.0.0.1:5000 (7220/20480)
[Cliente] Bloco 3413 recebido de 127.0.0.1:5000 (7221/20480)
[Cliente] Bloco 6390 recebido de 127.0.0.1:5000 (7222/20480)
[Cliente] Bloco 9944 recebido de 127.0.0.1:5000 (7223/20480)
[Cliente] Bloco 1030 recebido de 127.0.0.1:5000 (7224/20480)
[Cliente] Bloco 19072 recebido de 127.0.0.1:5000 (7225/20480)
[Cliente] Bloco 181 recebido de 127.0.0.1:5000 (7226/20480)
[Cliente] Bloco 12200 recebido de 127.0.0.1:5000 (7227/20480)
[Cliente] Bloco 4814 recebido de 127.0.0.1:5000 (7228/20480)
[Cliente] Bloco 14441 recebido de 127.0.0.1:5000 (7229/20480)
[Cliente] Bloco 18517 recebido de 127.0.0.1:5000 (7230/20480)
[Cliente] Bloco 15493 recebido de 127.0.0.1:5000 (7231/20480)
[Cliente] Bloco 13278 recebido de 127.0.0.1:5000 (7232/20480)
[Cliente] Bloco 12533 recebido de 127.0.0.1:5000 (7233/20480)
[Cliente] Bloco 11863 recebido de 127.0.0.1:5000 (7234/20480)
[Cliente] Bloco 16508 recebido de 127.0.0.1:5000 (7235/20480)
[Cliente] Bloco 4956 recebido de 127.0.0.1:5000 (7236/20480)
[Cliente] Bloco 11811 recebido de 127.0.0.1:5000 (7237/20480)
[Cliente] Bloco 1624 recebido de 127.0.0.1:5000 (7238/20480)
[Cliente] Bloco 1343 recebido de 127.0.0.1:5000 (7239/20480)
[Cliente] Bloco 853 recebido de 127.0.0.1:5000 (7240/20480)
[Cliente] Bloco 2383 recebido de 127.0.0.1:5000 (7241/20480)
[Cliente] Bloco 7186 recebido de 127.0.0.1:5000 (7242/20480)
[Cliente] Bloco 20438 recebido de 127.0.0.1:5000 (7243/20480)
[Cliente] Bloco 9199 recebido de 127.0.0.1:5000 (7244/20480)
[Cliente] Bloco 19557 recebido de 127.0.0.1:5000 (7245/20480)
[Cliente] Bloco 2621 recebido de 127.0.0.1:5000 (7246/20480)
[Cliente] Bloco 2963 recebido de 127.0.0.1:5000 (7247/20480)
[Cliente] Bloco 18828 recebido de 127.0.0.1:5000 (7248/20480)
[Cliente] Bloco 3676 recebido de 127.0.0.1:5000 (7249/20480)
[Cliente] Bloco 4989 recebido de 127.0.0.1:5000 (7250/20480)
[Cliente] Bloco 4891 recebido de 127.0.0.1:5000 (7251/20480)
[Cliente] Bloco 8461 recebido de 127.0.0.1:5000 (7252/20480)
[Cliente] Bloco 5784 recebido de 127.0.0.1:5000 (7253/20480)
[Cliente] Bloco 15196 recebido de 127.0.0.1:5000 (7254/20480)
[Cliente] Bloco 17282 recebido de 127.0.0.1:5000 (7255/20480)
[Cliente] Bloco 11729 recebido de 127.0.0.1:5000 (7256/20480)
[Cliente] Bloco 12682 recebido de 127.0.0.1:5000 (7257/20480)
[Cliente] Bloco 16132 recebido de 127.0.0.1:5000 (7258/20480)
[Cliente] Bloco 2055 recebido de 127.0.0.1:5000 (7259/20480)
[Cliente] Bloco 15951 recebido de 127.0.0.1:5000 (7260/20480)
[Cliente] Bloco 3825 recebido de 127.0.0.1:5000 (7261/20480)
[Cliente] Bloco 2809 recebido de 127.0.0.1:5000 (7262/20480)
[Cliente] Bloco 15139 recebido de 127.0.0.1:5000 (7263/20480)
[Cliente] Bloco 1720 recebido de 127.0.0.1:5000 (7264/20480)
[Cliente] Bloco 5549 recebido de 127.0.0.1:5000 (7265/20480)
[Cliente] Bloco 4574 recebido de 127.0.0.1:5000 (7266/20480)
[Cliente] Bloco 12920 recebido de 127.0.0.1:5000 (7267/20480)
[Cliente] Bloco 12655 recebido de 127.0.0.1:5000 (7268/20480)
[Cliente] Bloco 13338 recebido de 127.0.0.1:5000 (7269/20480)
[Cliente] Bloco 12931 recebido de 127.0.0.1:5000 (7270/20480)
[Cliente] Bloco 7645 recebido de 127.0.0.1:5000 (7271/20480)
[Cliente] Bloco 1092 recebido de 127.0.0.1:5000 (7272/20480)
[Cliente] Bloco 13429 recebido de 127.0.0.1:5000 (7273/20480)
[Cliente] Bloco 8070 recebido de 127.0.0.1:5000 (7274/20480)
[Cliente] Bloco 5884 recebido de 127.0.0.1:5000 (7275/20480)
[Cliente] Bloco 8506 recebido de 127.0.0.1:5000 (7276/20480)
[Cliente] Bloco 6633 recebido de 127.0.0.1:5000 (7277/20480)
